trace_id,status,proof_kind,test_id,golden_id,golden_sha256,design_node_id,device_evidence_id,evidence_path,evidence_sha256,verified_at,reviewer,notes_append
UI031-TRACE-SCREEN-ST-02,PASS,SCREEN_W3_DESIGN,N/A,N/A,N/A,462:1861,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=W3-CAN-ST-02-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F
UI031-TRACE-SCREEN-ST-03,PASS,SCREEN_W3_DESIGN,N/A,N/A,N/A,462:1910,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=W3-CAN-ST-03-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F
UI031-TRACE-SCREEN-ST-04,PASS,SCREEN_W3_DESIGN,N/A,N/A,N/A,462:1967,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=W3-CAN-ST-04-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F
UI031-TRACE-SCREEN-ST-05,PASS,SCREEN_W3_DESIGN,N/A,N/A,N/A,462:2009,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=W3-CAN-ST-05-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F
UI031-TRACE-SCREEN-ST-06,PASS,SCREEN_W3_DESIGN,N/A,N/A,N/A,462:2062,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=W3-CAN-ST-06-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F
UI031-TRACE-SCREEN-ST-07,PASS,SCREEN_W3_DESIGN,N/A,N/A,N/A,462:2114,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=W3-CAN-ST-07-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F
UI031-TRACE-SCREEN-ST-08,PASS,SCREEN_W3_DESIGN,N/A,N/A,N/A,462:2121,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=W3-CAN-ST-08-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F
UI031-TRACE-SCREEN-ST-09,PASS,SCREEN_W3_DESIGN,N/A,N/A,N/A,462:2148,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=W3-CAN-ST-09-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F
UI031-TRACE-SCREEN-ST-10,PASS,SCREEN_W3_DESIGN,N/A,N/A,N/A,462:2168,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=W3-CAN-ST-10-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F
UI031-TRACE-SCREEN-ST-11,PASS,SCREEN_W3_DESIGN,N/A,N/A,N/A,462:2203,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=W3-CAN-ST-11-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F
UI031-TRACE-SCREEN-ST-12,PASS,SCREEN_W3_DESIGN,N/A,N/A,N/A,462:2259,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=W3-CAN-ST-12-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F
UI031-TRACE-SCREEN-ST-13,PASS,SCREEN_W3_DESIGN,N/A,N/A,N/A,462:2306,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=W3-CAN-ST-13-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F
UI031-TRACE-SCREEN-ST-14,PASS,SCREEN_W3_DESIGN,N/A,N/A,N/A,462:2346,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=W3-CAN-ST-14-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F
UI031-TRACE-SCREEN-ST-15,PASS,SCREEN_W3_DESIGN,N/A,N/A,N/A,462:2371,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=W3-CAN-ST-15-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F
UI031-TRACE-SCREEN-ST-16,PASS,SCREEN_W3_DESIGN,N/A,N/A,N/A,462:2412,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=W3-CAN-ST-16-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F
UI031-TRACE-SCREEN-ST-17,PASS,SCREEN_W3_DESIGN,N/A,N/A,N/A,462:2464,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=W3-CAN-ST-17-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F
UI031-TRACE-SCREEN-ST-18,PASS,SCREEN_W3_DESIGN,N/A,N/A,N/A,462:2492,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=W3-CAN-ST-18-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F
UI031-TRACE-SCREEN-ST-19,PASS,SCREEN_W3_DESIGN,N/A,N/A,N/A,462:2544,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=W3-CAN-ST-19-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F
UI031-TRACE-SCREEN-ST-20,PASS,SCREEN_W3_DESIGN,N/A,N/A,N/A,462:2581,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=W3-CAN-ST-20-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F
UI031-TRACE-SCREEN-ST-21,PASS,SCREEN_W3_DESIGN,N/A,N/A,N/A,462:2615,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=W3-CAN-ST-21-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F
UI031-TRACE-SCREEN-ST-22,PASS,SCREEN_W3_DESIGN,N/A,N/A,N/A,462:2636,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=W3-CAN-ST-22-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F
UI031-TRACE-SCREEN-ST-23,PASS,SCREEN_W3_DESIGN,N/A,N/A,N/A,462:2679,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=W3-CAN-ST-23-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F
UI031-TRACE-SCREEN-ST-24,PASS,SCREEN_W3_DESIGN,N/A,N/A,N/A,462:2753,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W3/post-write-v032-section.png,7C27ACB71E3FE54D02D56992701B02FD15EFD37EF9412786CE758060CB99D050,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=W3-CAN-ST-24-390x844;w3_matrix_sha256=D9F295525E261D797823F06E872472C0CAB2C2F599F57AB8A74126F1B8D3468A;w3_audit_sha256=5D5DBCB8C12C1768A174B299DE5E4FE818C80B6989C23D3453473698172BAB0F
UI031-TRACE-ROUTE-RT-001,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/app_router_contract_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-001;verified_contract=Launch remains a public root route
UI031-TRACE-ROUTE-RT-002,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/app_router_contract_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-002;verified_contract=Onboarding remains a public root route and draft flow is retained
UI031-TRACE-ROUTE-RT-003,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/app_router_contract_test.dart;mobile/test/features/auth/auth_return_route_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-003;verified_contract=Login query and safe returnTo are retained
UI031-TRACE-ROUTE-RT-004,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/app_router_contract_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-004;verified_contract=Register query and safe returnTo are retained
UI031-TRACE-ROUTE-RT-005,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/app_router_contract_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-005;verified_contract=OTP timestamps and safe returnTo are retained
UI031-TRACE-ROUTE-RT-006,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/stateful_shell_navigation_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-006;verified_contract=Home is branch 0 and retains state
UI031-TRACE-ROUTE-RT-007,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/stateful_shell_navigation_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-007;verified_contract=Home child restores and reselects to root
UI031-TRACE-ROUTE-RT-008,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/app_router_contract_test.dart;mobile/test/app/router/app_route_registry_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-008;verified_contract=Pet create is a root pushed route with allowlisted returnTo
UI031-TRACE-ROUTE-RT-009,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/app_router_contract_test.dart;mobile/test/app/router/app_route_registry_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-009;verified_contract=Pet edit is a root pushed route with allowlisted returnTo
UI031-TRACE-ROUTE-RT-010,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/app_router_contract_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-010;verified_contract=Pet detail is a root pushed route
UI031-TRACE-ROUTE-RT-011,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/stateful_shell_navigation_test.dart;mobile/test/features/vets/vet_map_screen_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-011;verified_contract=Vet map is branch 1 root
UI031-TRACE-ROUTE-RT-012,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/app_router_contract_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-012;verified_contract=Vet list is retained inside branch 1
UI031-TRACE-ROUTE-RT-013,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/app_router_contract_test.dart;mobile/test/features/vets/vet_detail_navigation_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-013;verified_contract=Vet detail uses a safe caller return
UI031-TRACE-ROUTE-RT-014,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/stateful_shell_navigation_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-014;verified_contract=Health is branch 2 root
UI031-TRACE-ROUTE-RT-015,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/app_router_contract_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-015;verified_contract=Health create is a root pushed route
UI031-TRACE-ROUTE-RT-016,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/app_router_contract_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-016;verified_contract=Reminder calendar remains a Health child
UI031-TRACE-ROUTE-RT-017,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/app_router_contract_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-017;verified_contract=Notifications belong to Profile and validate returnTo
UI031-TRACE-ROUTE-RT-018,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/app_router_contract_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-018;verified_contract=Community resolves to an honest unavailable screen
UI031-TRACE-ROUTE-RT-019,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/app_router_contract_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-019;verified_contract=Adoption resolves to an honest unavailable screen in Home
UI031-TRACE-ROUTE-RT-020,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/app_router_contract_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-020;verified_contract=Profile controls resolves to an honest unavailable child
UI031-TRACE-ROUTE-RT-021,PASS,ROUTE_FOCUSED_TEST,mobile/test/app/router/app_router_contract_test.dart,N/A,N/A,INHERIT,N/A,output-evidence/ui-v031/UI-CC-2026-07-21-G4B/W5/trace-row-reconciliation-20260722/route-trace-9-files-108-pass.raw.txt,381B7FD216DFC9A439B3772DB66C3095A38B96726F807B8473597D2FFB790579,2026-07-22T17:50:00+07:00,Codex deterministic evidence reconciliation; Product Owner G4B sign-off pending,proof_id=docs/qa/ui-v031/W5_ROUTE_TEST_TRACEABILITY.csv#RT-021;verified_contract=Privacy resolves to an honest unavailable child
